order_id,order_timestamp,order_cusip,order_direction,order_size,order_price,order_source,apex_trade_no,apex_timestamp,apex_cusip,apex_type,apex_quantity,apex_rate,apex_shortcode
,2025-04-25 10:01:54.171,912797LN5,Sell,7.000000,4.290000,BTEC_REPO_US,3489793,2025-04-29 10:01:54,912797LN5,REP,7000000,4.290000,BTEC
,2025-04-25 10:01:54.172,912797PU5,Buy,25.000000,4.220000,BTEC_REPO_US,3489800,2025-04-29 10:02:17,912797PU5,REV,25000000,4.220000,BTEC
,2025-04-25 10:01:54.172,912797PU5,Sell,5.000000,4.160000,BTEC_REPO_US,3489792,2025-04-29 10:01:54,912797PU5,REP,5000000,4.160000,BTEC
,2025-04-25 10:01:54.228,912797PU5,Buy,25.000000,4.220000,BTEC_REPO_US,3489800,2025-04-29 10:02:17,912797PU5,REV,25000000,4.220000,BTEC
,2025-04-25 10:01:54.228,912797PU5,Sell,5.000000,4.160000,BTEC_REPO_US,3489792,2025-04-29 10:01:54,912797PU5,REP,5000000,4.160000,BTEC
,2025-04-25 10:01:54.322,9128285N6,Buy,25.000000,4.230000,BTEC_REPO_US,3489799,2025-04-29 10:02:12,9128285N6,REV,25000000,4.230000,BTEC
,2025-04-25 10:01:54.322,9128285N6,Sell,7.000000,4.190000,BTEC_REPO_US,3489794,2025-04-29 10:01:54,9128285N6,REP,7000000,4.190000,BTEC
,2025-04-25 10:02:30.155,912797NX1,Buy,25.000000,4.320000,BTEC_REPO_US,3489803,2025-04-29 10:02:48,912797NX1,REV,25000000,4.320000,BTEC
,2025-04-25 10:02:30.155,912797NX1,Sell,5.000000,4.300000,BTEC_REPO_US,3489802,2025-04-29 10:02:30,912797NX1,REP,5000000,4.300000,BTEC
,2025-04-25 10:02:53.495,91282CKH3,Buy,25.000000,4.330000,BTEC_REPO_US,3489813,2025-04-29 10:03:11,91282CKH3,REV,25000000,4.330000,BTEC
,2025-04-25 10:02:53.495,91282CKH3,Sell,5.000000,4.310000,BTEC_REPO_US,3489804,2025-04-29 10:02:53,91282CKH3,REP,5000000,4.310000,BTEC
,2025-04-25 10:03:16.021,9128285J5,Buy,15.000000,4.290000,BTEC_REPO_US,3489817,2025-04-29 10:03:16,9128285J5,REV,15000000,4.290000,BTEC
,2025-04-25 10:03:16.021,9128285J5,Sell,7.000000,4.270000,BTEC_REPO_US,3489816,2025-04-29 10:03:16,9128285J5,REP,7000000,4.270000,BTEC
,2025-04-25 10:03:33.163,912797MG9,Buy,20.000000,4.320000,BTEC_REPO_US,3489825,2025-04-29 10:03:33,912797MG9,REV,20000000,4.320000,BTEC
,2025-04-25 10:03:33.163,912797MG9,Sell,14.000000,4.300000,BTEC_REPO_US,3489826,2025-04-29 10:03:33,912797MG9,REP,14000000,4.300000,BTEC
,2025-04-25 10:04:08.759,912797NE3,Buy,25.000000,4.320000,BTEC_REPO_US,3489870,2025-04-29 10:04:26,912797NE3,REV,25000000,4.320000,BTEC
,2025-04-25 10:04:08.760,912797NE3,Sell,5.000000,4.300000,BTEC_REPO_US,3489839,2025-04-29 10:04:08,912797NE3,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.791,912797NP8,Buy,25.000000,4.350000,BTEC_REPO_US,3489875,2025-04-29 10:04:34,912797NP8,REV,25000000,4.350000,BTEC
,2025-04-25 10:04:08.791,912797NP8,Sell,5.000000,4.300000,BTEC_REPO_US,3489840,2025-04-29 10:04:08,912797NP8,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.793,912797LN5,Buy,25.000000,4.320000,BTEC_REPO_US,3489797,2025-04-29 10:02:12,912797LN5,REV,25000000,4.320000,BTEC
,2025-04-25 10:04:08.793,912797LN5,Sell,5.000000,4.300000,BTEC_REPO_US,3489841,2025-04-29 10:04:08,912797LN5,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.794,912797QK6,Sell,5.000000,4.300000,BTEC_REPO_US,3489843,2025-04-29 10:04:08,912797QK6,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.835,91282CKK6,Buy,9.000000,4.350000,BTEC_REPO_US,3489844,2025-04-29 10:04:08,91282CKK6,REV,9000000,4.350000,BTEC
,2025-04-25 10:04:08.835,91282CKK6,Sell,5.000000,4.300000,BTEC_REPO_US,3489842,2025-04-29 10:04:08,91282CKK6,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.836,91282CLB5,Buy,17.000000,4.350000,BTEC_REPO_US,3489850,2025-04-29 10:04:08,91282CLB5,REV,17000000,4.350000,BTEC
,2025-04-25 10:04:08.837,91282CLB5,Sell,5.000000,4.300000,BTEC_REPO_US,3489847,2025-04-29 10:04:08,91282CLB5,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.838,9128282A7,Buy,14.000000,4.330000,BTEC_REPO_US,3489853,2025-04-29 10:04:08,9128282A7,REV,14000000,4.330000,BTEC
,2025-04-25 10:04:08.839,9128282A7,Sell,5.000000,4.300000,BTEC_REPO_US,3489846,2025-04-29 10:04:08,9128282A7,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.840,91282CEC1,Buy,7.000000,4.350000,BTEC_REPO_US,3489848,2025-04-29 10:04:08,91282CEC1,REV,7000000,4.350000,BTEC
,2025-04-25 10:04:08.840,91282CEC1,Sell,5.000000,4.300000,BTEC_REPO_US,3489849,2025-04-29 10:04:08,91282CEC1,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.841,91282CMW8,Buy,25.000000,4.360000,BTEC_REPO_US,3489845,2025-04-29 10:04:08,91282CMW8,REV,25000000,4.360000,BTEC
,2025-04-25 10:04:08.842,91282CMW8,Sell,10.000000,4.300000,BTEC_REPO_US,3489852,2025-04-29 10:04:08,91282CMW8,REP,10000000,4.300000,BTEC
,2025-04-25 10:04:08.842,91282CKG5,Buy,18.000000,4.350000,BTEC_REPO_US,3489854,2025-04-29 10:04:08,91282CKG5,REV,18000000,4.350000,BTEC
,2025-04-25 10:04:08.842,91282CKG5,Sell,5.000000,4.300000,BTEC_REPO_US,3489855,2025-04-29 10:04:08,91282CKG5,REP,5000000,4.300000,BTEC
,2025-04-25 10:04:08.846,912828YB0,Buy,25.000000,4.340000,BTEC_REPO_US,3489872,2025-04-29 10:04:26,912828YB0,REV,25000000,4.340000,BTEC
,2025-04-25 10:04:08.846,912828YB0,Sell,5.000000,4.300000,BTEC_REPO_US,3489851,2025-04-29 10:04:08,912828YB0,REP,5000000,4.300000,BTEC
,2025-04-25 10:06:12.825,9128286A3,Buy,25.000000,4.300000,BTEC_REPO_US,3489898,2025-04-29 10:06:30,9128286A3,REV,25000000,4.300000,BTEC
,2025-04-25 10:06:12.825,9128286A3,Sell,10.000000,4.270000,BTEC_REPO_US,3489889,2025-04-29 10:06:12,9128286A3,REP,10000000,4.270000,BTEC
,2025-04-25 10:06:25.200,91282CHD6,Buy,25.000000,4.300000,BTEC_REPO_US,3489903,2025-04-29 10:06:43,91282CHD6,REV,25000000,4.300000,BTEC
,2025-04-25 10:06:25.200,91282CHD6,Sell,5.000000,4.280000,BTEC_REPO_US,3489894,2025-04-29 10:06:25,91282CHD6,REP,5000000,4.280000,BTEC
,2025-04-25 10:06:34.140,91282CBL4,Buy,25.000000,4.300000,BTEC_REPO_US,3489906,2025-04-29 10:06:52,91282CBL4,REV,25000000,4.300000,BTEC
,2025-04-25 10:06:34.140,91282CBL4,Sell,9.000000,4.270000,BTEC_REPO_US,3489900,2025-04-29 10:06:34,91282CBL4,REP,9000000,4.270000,BTEC
,2025-04-25 10:06:51.857,912797QA8,Buy,25.000000,4.240000,BTEC_REPO_US,3489908,2025-04-29 10:07:09,912797QA8,REV,25000000,4.240000,BTEC
,2025-04-25 10:06:51.857,912797QA8,Sell,5.000000,4.220000,BTEC_REPO_US,3489905,2025-04-29 10:06:51,912797QA8,REP,5000000,4.220000,BTEC
,2025-04-25 10:08:22.871,912797ND5,Buy,25.000000,4.340000,BTEC_REPO_US,3489919,2025-04-29 10:08:40,912797ND5,REV,25000000,4.340000,BTEC
,2025-04-25 10:08:22.871,912797ND5,Sell,5.000000,4.250000,BTEC_REPO_US,3489917,2025-04-29 10:08:22,912797ND5,REP,5000000,4.250000,BTEC
,2025-04-25 10:08:52.862,912810TR9,Buy,25.000000,4.320000,BTEC_REPO_US,3489923,2025-04-29 10:09:18,912810TR9,REV,25000000,4.320000,BTEC
,2025-04-25 10:08:52.862,912810TR9,Sell,5.000000,4.300000,BTEC_REPO_US,3489921,2025-04-29 10:08:52,912810TR9,REP,5000000,4.300000,BTEC
,2025-04-25 10:13:25.177,912797LN5,Buy,25.000000,4.320000,BTEC_REPO_US,3489797,2025-04-29 10:02:12,912797LN5,REV,25000000,4.320000,BTEC
,2025-04-25 10:13:25.177,912797LN5,Sell,5.000000,4.300000,BTEC_REPO_US,3489841,2025-04-29 10:04:08,912797LN5,REP,5000000,4.300000,BTEC
,2025-04-25 10:13:32.302,912797QE0,Sell,5.000000,4.230000,BTEC_REPO_US,3489936,2025-04-29 10:13:32,912797QE0,REP,5000000,4.230000,BTEC
,2025-04-25 10:13:41.979,912797QE0,Sell,5.000000,4.230000,BTEC_REPO_US,3489936,2025-04-29 10:13:32,912797QE0,REP,5000000,4.230000,BTEC
,2025-04-25 10:13:49.654,912810PT9,Buy,25.000000,4.280000,BTEC_REPO_US,3489943,2025-04-29 10:14:07,912810PT9,REV,25000000,4.280000,BTEC
,2025-04-25 10:13:49.655,912810PT9,Sell,9.000000,4.250000,BTEC_REPO_US,3489940,2025-04-29 10:13:49,912810PT9,REP,9000000,4.250000,BTEC
,2025-04-25 10:14:47.947,912810TX6,Buy,8.000000,4.340000,BTEC_REPO_US,3489946,2025-04-29 10:14:47,912810TX6,REV,8000000,4.340000,BTEC
,2025-04-25 10:14:47.948,912810TX6,Sell,5.000000,4.320000,BTEC_REPO_US,3489945,2025-04-29 10:14:47,912810TX6,REP,5000000,4.320000,BTEC
,2025-04-25 10:17:14.399,912797PP6,Buy,25.000000,4.240000,BTEC_REPO_US,3489962,2025-04-29 10:17:32,912797PP6,REV,25000000,4.240000,BTEC
,2025-04-25 10:17:14.399,912797PP6,Sell,5.000000,4.220000,BTEC_REPO_US,3489960,2025-04-29 10:17:14,912797PP6,REP,5000000,4.220000,BTEC
,2025-04-25 10:18:35.510,912797NA1,Buy,25.000000,4.100000,BTEC_REPO_US,3489969,2025-04-29 10:18:53,912797NA1,REV,25000000,4.100000,BTEC
,2025-04-25 10:18:35.510,912797NA1,Sell,5.000000,4.050000,BTEC_REPO_US,3489968,2025-04-29 10:18:35,912797NA1,REP,5000000,4.050000,BTEC
,2025-04-25 10:23:09.135,91282CMF5,Buy,12.000000,4.380000,BTEC_REPO_US,3489994,2025-04-29 10:23:09,91282CMF5,REV,12000000,4.380000,BTEC
,2025-04-25 10:23:09.135,91282CMF5,Sell,6.000000,4.310000,BTEC_REPO_US,3489995,2025-04-29 10:23:09,91282CMF5,REP,6000000,4.310000,BTEC
,2025-04-25 10:23:15.954,91282CLW9,Buy,50.000000,4.330000,BTEC_REPO_US,3489997,2025-04-29 10:23:33,91282CLW9,REV,50000000,4.330000,BTEC
,2025-04-25 10:23:15.954,91282CLW9,Sell,10.000000,4.310000,BTEC_REPO_US,3489996,2025-04-29 10:23:15,91282CLW9,REP,10000000,4.310000,BTEC
,2025-04-25 10:28:28.648,912810TA6,Buy,18.000000,4.400000,BTEC_REPO_US,3490009,2025-04-29 10:28:28,912810TA6,REV,18000000,4.400000,BTEC
,2025-04-25 10:28:28.648,912810TA6,Sell,9.000000,4.330000,BTEC_REPO_US,3490007,2025-04-29 10:28:28,912810TA6,REP,9000000,4.330000,BTEC
,2025-04-25 10:28:28.650,9128286L9,Buy,21.000000,4.390000,BTEC_REPO_US,3490011,2025-04-29 10:28:28,9128286L9,REV,21000000,4.390000,BTEC
,2025-04-25 10:28:28.650,9128286L9,Sell,17.000000,4.320000,BTEC_REPO_US,3490008,2025-04-29 10:28:28,9128286L9,REP,17000000,4.320000,BTEC
,2025-04-25 10:28:28.703,91282CLJ8,Buy,17.000000,4.370000,BTEC_REPO_US,3490012,2025-04-29 10:28:28,91282CLJ8,REV,17000000,4.370000,BTEC
,2025-04-25 10:28:28.703,91282CLJ8,Sell,5.000000,4.310000,BTEC_REPO_US,3490010,2025-04-29 10:28:28,91282CLJ8,REP,5000000,4.310000,BTEC
,2025-04-25 10:30:07.734,912797PQ4,Buy,25.000000,4.250000,BTEC_REPO_US,3490016,2025-04-29 10:30:25,912797PQ4,REV,25000000,4.250000,BTEC
,2025-04-25 10:30:07.734,912797PQ4,Sell,5.000000,4.230000,BTEC_REPO_US,3490015,2025-04-29 10:30:07,912797PQ4,REP,5000000,4.230000,BTEC
,2025-04-25 10:50:20.990,912810EX2,Buy,25.000000,4.300000,BTEC_REPO_US,3490269,2025-04-29 10:50:39,912810EX2,REV,25000000,4.300000,BTEC
,2025-04-25 10:50:20.990,912810EX2,Sell,5.000000,4.280000,BTEC_REPO_US,3490267,2025-04-29 10:50:21,912810EX2,REP,5000000,4.280000,BTEC
,2025-04-25 10:50:21.350,91282CGL9,Buy,25.000000,4.300000,BTEC_REPO_US,3490270,2025-04-29 10:50:39,91282CGL9,REV,25000000,4.300000,BTEC
,2025-04-25 10:50:21.350,91282CGL9,Sell,5.000000,4.280000,BTEC_REPO_US,3490268,2025-04-29 10:50:21,91282CGL9,REP,5000000,4.280000,BTEC
,2025-04-25 11:32:27.169,91282CHV6,Buy,25.000000,4.330000,BTEC_REPO_US,3490343,2025-04-29 11:32:45,91282CHV6,REV,25000000,4.330000,BTEC
,2025-04-25 11:32:27.169,91282CHV6,Sell,5.000000,4.270000,BTEC_REPO_US,3490341,2025-04-29 11:32:27,91282CHV6,REP,5000000,4.270000,BTEC
,2025-04-25 12:27:55.912,912810TE8,Buy,25.000000,4.380000,DEALERWEB_REPO,3490442,2025-04-29 12:28:13,912810TE8,REV,25000000,4.380000,DEAL
,2025-04-25 12:27:55.912,912810TE8,Sell,12.000000,4.350000,DEALERWEB_REPO,3490439,2025-04-29 12:27:55,912810TE8,REP,12000000,4.350000,DEAL
,2025-04-25 12:52:04.741,91282CMT5,Buy,25.000000,4.380000,BTEC_REPO_US,3490498,2025-04-29 12:52:04,91282CMT5,REV,25000000,4.380000,BTEC
,2025-04-25 12:52:04.741,91282CMT5,Sell,10.000000,4.360000,BTEC_REPO_US,3490497,2025-04-29 12:52:04,91282CMT5,REP,10000000,4.360000,BTEC
,2025-04-25 12:52:04.792,91282CMT5,Buy,25.000000,4.380000,BTEC_REPO_US,3490498,2025-04-29 12:52:04,91282CMT5,REV,25000000,4.380000,BTEC
,2025-04-25 12:52:04.793,91282CMT5,Sell,10.000000,4.360000,BTEC_REPO_US,3490497,2025-04-29 12:52:04,91282CMT5,REP,10000000,4.360000,BTEC
,2025-04-25 13:45:32.886,912797PK7,Buy,25.000000,4.000000,BTEC_REPO_US,3490834,2025-04-29 13:45:50,912797PK7,REV,25000000,4.000000,BTEC
,2025-04-25 13:45:32.886,912797PK7,Sell,10.000000,3.810000,BTEC_REPO_US,3490833,2025-04-29 13:45:32,912797PK7,REP,10000000,3.810000,BTEC
,2025-04-25 13:51:08.498,912797PK7,Buy,25.000000,4.000000,BTEC_REPO_US,3490834,2025-04-29 13:45:50,912797PK7,REV,25000000,4.000000,BTEC
,2025-04-25 13:51:08.498,912797PK7,Sell,5.000000,3.800000,BTEC_REPO_US,3490835,2025-04-29 13:51:08,912797PK7,REP,5000000,3.800000,BTEC
,2025-04-25 14:37:38.496,91282CJE2,Buy,25.000000,4.150000,BTEC_REPO_US,3491098,2025-04-29 14:37:56,91282CJE2,REV,25000000,4.150000,BTEC
,2025-04-25 14:37:38.497,91282CJE2,Sell,5.000000,4.050000,BTEC_REPO_US,3491097,2025-04-29 14:37:38,91282CJE2,REP,5000000,4.050000,BTEC
,2025-04-29 07:00:01.745,912797QH3,Buy,25.000000,4.420000,BTEC_REPO_US,3495375,2025-04-29 07:00:19,912797QH3,REV,25000000,4.420000,BTEC
,2025-04-29 07:00:01.747,912797QH3,Sell,10.000000,4.380000,BTEC_REPO_US,3495337,2025-04-29 07:00:01,912797QH3,REP,10000000,4.380000,BTEC
,2025-04-29 07:00:02.463,912797QH3,Buy,25.000000,4.420000,BTEC_REPO_US,3495375,2025-04-29 07:00:19,912797QH3,REV,25000000,4.420000,BTEC
,2025-04-29 07:00:02.463,912797QH3,Sell,10.000000,4.380000,BTEC_REPO_US,3495337,2025-04-29 07:00:01,912797QH3,REP,10000000,4.380000,BTEC
,2025-04-29 07:00:02.640,912797LB1,Buy,25.000000,4.380000,BTEC_REPO_US,3495379,2025-04-29 07:00:18,912797LB1,REV,25000000,4.380000,BTEC
,2025-04-29 07:00:02.641,912797LB1,Sell,10.000000,4.340000,BTEC_REPO_US,3495339,2025-04-29 07:00:02,912797LB1,REP,10000000,4.340000,BTEC
,2025-04-29 07:00:02.955,912797PC5,Sell,25.000000,4.360000,BTEC_REPO_US,3495386,2025-04-29 07:00:18,912797PC5,REP,25000000,4.360000,BTEC
,2025-04-29 07:00:02.963,91282CAM3,Sell,25.000000,4.320000,BTEC_REPO_US,3491667,2025-04-29 07:08:10,91282CAM3,REP,25000000,4.320000,BTEC
,2025-04-29 07:00:02.975,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:02.978,91282CML2,Buy,25.000000,4.350000,DEALERWEB_REPO,3495350,2025-04-29 07:00:21,91282CML2,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:03.018,912797PY7,Sell,15.000000,4.300000,BTEC_REPO_US,3495340,2025-04-29 07:00:03,912797PY7,REP,15000000,4.300000,BTEC
,2025-04-29 07:00:03.021,912797NW3,Buy,25.000000,4.350000,DEALERWEB_REPO,3495352,2025-04-29 07:00:21,912797NW3,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:03.467,912797QH3,Buy,25.000000,4.420000,BTEC_REPO_US,3495375,2025-04-29 07:00:19,912797QH3,REV,25000000,4.420000,BTEC
,2025-04-29 07:00:03.468,912797QH3,Sell,10.000000,4.380000,BTEC_REPO_US,3495337,2025-04-29 07:00:01,912797QH3,REP,10000000,4.380000,BTEC
,2025-04-29 07:00:03.470,912797QH3,Buy,25.000000,4.420000,BTEC_REPO_US,3495375,2025-04-29 07:00:19,912797QH3,REV,25000000,4.420000,BTEC
,2025-04-29 07:00:03.471,912797QH3,Sell,25.000000,4.400000,DEALERWEB_REPO,3495360,2025-04-29 07:00:21,912797QH3,REP,25000000,4.400000,DEAL
,2025-04-29 07:00:03.480,912797NW3,Buy,25.000000,4.350000,DEALERWEB_REPO,3495352,2025-04-29 07:00:21,912797NW3,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:03.488,912797LB1,Buy,25.000000,4.380000,BTEC_REPO_US,3495379,2025-04-29 07:00:18,912797LB1,REV,25000000,4.380000,BTEC
,2025-04-29 07:00:03.489,912797LB1,Sell,10.000000,4.340000,BTEC_REPO_US,3495339,2025-04-29 07:00:02,912797LB1,REP,10000000,4.340000,BTEC
,2025-04-29 07:00:03.495,91282CML2,Buy,25.000000,4.350000,DEALERWEB_REPO,3495350,2025-04-29 07:00:21,91282CML2,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:03.501,912797PY7,Sell,15.000000,4.300000,BTEC_REPO_US,3495340,2025-04-29 07:00:03,912797PY7,REP,15000000,4.300000,BTEC
,2025-04-29 07:00:03.504,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:03.544,912797LB1,Buy,25.000000,4.380000,BTEC_REPO_US,3495379,2025-04-29 07:00:18,912797LB1,REV,25000000,4.380000,BTEC
,2025-04-29 07:00:03.545,912797LB1,Sell,10.000000,4.340000,BTEC_REPO_US,3495339,2025-04-29 07:00:02,912797LB1,REP,10000000,4.340000,BTEC
,2025-04-29 07:00:04.479,912797NW3,Buy,25.000000,4.350000,DEALERWEB_REPO,3495352,2025-04-29 07:00:21,912797NW3,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:04.484,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:05.479,912797NW3,Buy,25.000000,4.350000,DEALERWEB_REPO,3495352,2025-04-29 07:00:21,912797NW3,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:05.483,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:06.479,912797NW3,Buy,25.000000,4.350000,DEALERWEB_REPO,3495352,2025-04-29 07:00:21,912797NW3,REV,25000000,4.350000,DEAL
,2025-04-29 07:00:06.483,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:07.484,912810EW4,Sell,25.000000,4.390000,BTEC_REPO_US,3495365,2025-04-29 07:00:18,912810EW4,REP,25000000,4.390000,BTEC
,2025-04-29 07:00:18.099,912797PD3,Buy,25.000000,4.360000,DEALERWEB_REPO,3495366,2025-04-29 07:00:36,912797PD3,REV,25000000,4.360000,DEAL
,2025-04-29 07:00:18.235,912797NL7,Buy,25.000000,4.220000,DEALERWEB_REPO,3495368,2025-04-29 07:00:36,912797NL7,REV,25000000,4.220000,DEAL
,2025-04-29 07:00:18.348,912797QF7,Buy,25.000000,4.440000,BTEC_REPO_US,3495400,2025-04-29 07:00:36,912797QF7,REV,25000000,4.440000,BTEC
,2025-04-29 07:00:18.350,912797QF7,Sell,15.000000,4.420000,BTEC_REPO_US,3495362,2025-04-29 07:00:18,912797QF7,REP,15000000,4.420000,BTEC
,2025-04-29 07:00:19.081,912797PS0,Sell,10.000000,4.350000,BTEC_REPO_US,3495377,2025-04-29 07:00:19,912797PS0,REP,10000000,4.350000,BTEC
,2025-04-29 07:00:22.506,91282CHL8,Buy,25.000000,4.350000,BTEC_REPO_US,3495433,2025-04-29 07:00:40,91282CHL8,REV,25000000,4.350000,BTEC
,2025-04-29 07:00:22.506,91282CHL8,Sell,25.000000,4.330000,DEALERWEB_REPO,3495371,2025-04-29 07:00:40,91282CHL8,REP,25000000,4.330000,DEAL
,2025-04-29 07:00:36.099,912797PD3,Sell,10.000000,4.340000,BTEC_REPO_US,3495394,2025-04-29 07:00:36,912797PD3,REP,10000000,4.340000,BTEC
,2025-04-29 07:00:36.228,912797QC4,Sell,12.000000,4.190000,BTEC_REPO_US,3495396,2025-04-29 07:00:36,912797QC4,REP,12000000,4.190000,BTEC
,2025-04-29 07:00:36.345,912797QB6,Buy,25.000000,4.310000,BTEC_REPO_US,3495438,2025-04-29 07:00:54,912797QB6,REV,25000000,4.310000,BTEC
,2025-04-29 07:00:36.345,912797QB6,Sell,10.000000,4.280000,BTEC_REPO_US,3495399,2025-04-29 07:00:36,912797QB6,REP,10000000,4.280000,BTEC
,2025-04-29 07:00:37.802,91282CEF4,Buy,25.000000,4.400000,DEALERWEB_REPO,3492795,2025-04-29 09:29:52,91282CEF4,REV,25000000,4.400000,DEAL
,2025-04-29 07:00:38.479,91282CEF4,Buy,25.000000,4.400000,DEALERWEB_REPO,3492795,2025-04-29 09:29:52,91282CEF4,REV,25000000,4.400000,DEAL
,2025-04-29 07:00:39.478,91282CEF4,Buy,25.000000,4.400000,DEALERWEB_REPO,3492795,2025-04-29 09:29:52,91282CEF4,REV,25000000,4.400000,DEAL
,2025-04-29 07:00:50.439,912797PP6,Buy,25.000000,4.300000,BTEC_REPO_US,3495448,2025-04-29 07:01:08,912797PP6,REV,25000000,4.300000,BTEC
,2025-04-29 07:00:50.439,912797PP6,Sell,19.000000,4.280000,BTEC_REPO_US,3495435,2025-04-29 07:00:50,912797PP6,REP,19000000,4.280000,BTEC
,2025-04-29 07:00:51.861,912810UF3,Buy,50.000000,4.440000,BTEC_REPO_US,3495449,2025-04-29 07:01:09,912810UF3,REV,50000000,4.440000,BTEC
,2025-04-29 07:00:51.861,912810UF3,Sell,29.000000,4.420000,BTEC_REPO_US,3495436,2025-04-29 07:00:51,912810UF3,REP,29000000,4.420000,BTEC
,2025-04-29 07:00:54.181,912797NW3,Buy,25.000000,4.370000,BTEC_REPO_US,3495452,2025-04-29 07:01:12,912797NW3,REV,25000000,4.370000,BTEC
,2025-04-29 07:00:54.182,912797NW3,Sell,14.000000,4.350000,BTEC_REPO_US,3495437,2025-04-29 07:00:54,912797NW3,REP,14000000,4.350000,BTEC
,2025-04-29 07:01:13.728,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:13.728,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:14.479,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:14.479,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:15.479,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:15.480,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:16.479,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:16.480,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:17.481,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:17.481,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:18.479,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:18.479,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:01:19.479,91282CBL4,Buy,25.000000,4.390000,BTEC_REPO_US,3495471,2025-04-29 07:01:31,91282CBL4,REV,25000000,4.390000,BTEC
,2025-04-29 07:01:19.479,91282CBL4,Sell,25.000000,4.370000,DEALERWEB_REPO,3495418,2025-04-29 07:01:30,91282CBL4,REP,25000000,4.370000,DEAL
,2025-04-29 07:02:11.864,912810UJ5,Buy,50.000000,4.270000,BTEC_REPO_US,3495496,2025-04-29 07:02:29,912810UJ5,REV,50000000,4.270000,BTEC
,2025-04-29 07:02:11.864,912810UJ5,Sell,29.000000,4.250000,BTEC_REPO_US,3495488,2025-04-29 07:02:11,912810UJ5,REP,29000000,4.250000,BTEC
,2025-04-29 07:02:58.396,912797QJ9,Buy,25.000000,4.350000,BTEC_REPO_US,3491381,2025-04-29 07:01:14,912797QJ9,REV,25000000,4.350000,BTEC
